#,,,,,,,,,,,,
# Results on Sunday May 18 2025 09:04:07 UTC.,,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.59(0x18003b2a) NetType/WIFI Language/zh_CN,,,,,,,,,,,
# Design number was non-random = 0,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,45,0,filler,110,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/110.mp3'></audio></p><br><br><b>另外，冰冰嘲笑了鹏鹏，因为伊呀，勒马路上头摔了一跤。<br><br></b>谁勒马路上头摔了一跤？,鹏鹏,0,9223,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,16,0,Sbj-Dislocated,4,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/4.2.mp3'></audio></p><br><br><b>后头，小金啊，帮丽丽讲过，没交房租。<br><br></b>谁没交房租？,小金,1,9999,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,36,0,filler,101,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/101.mp3'></audio></p><br><br><b>还有啊，进了商店以后，文静碰到了小王。<br><br></b>谁进了商店？,文静,1,12144,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,25,0,Sbj-Dislocated,7,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/7.2.mp3'></audio></p><br><br><b>后头，琳琳啊，叫桐桐放心，钞票赚够了。<br><br></b>谁钞票赚够了？,琳琳,1,8141,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,42,0,filler,107,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/107.mp3'></audio></p><br><br><b>另外，瑶瑶安慰了小松，因为伊没考好。<br><br></b>谁没考好？,小松,0,4318,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,29,0,Obj-Dislocated,8,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/8.3.mp3'></audio></p><br><br><b>后头，阿伟啦，小杰叫伊放心，已经改正了所有的错的地方。<br><br></b>谁已经改正了所有的错的地方？,小杰,0,11137,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,37,0,filler,102,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/102.mp3'></audio></p><br><br><b>还有啊，小林怪阿明，因为伊犯了个老大的错。<br><br></b>谁犯了个老大的错？,阿明,0,7527,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,20,0,Obj-Dislocated,5,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/5.3.mp3'></audio></p><br><br><b>后头，小涵啊，飞飞帮伊确认，碰到过这个人。<br><br></b>谁碰到过这个人？,飞飞,0,19902,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,44,0,filler,109,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/109.mp3'></audio></p><br><br><b>另外，森林里头回来以后，菲菲给心怡带回了一朵花。<br><br></b>谁从森林里头回来了？,菲菲,1,6148,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,34,0,Sbj-Dislocated,10,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/10.2.mp3'></audio></p><br><br><b>后头，小阳啊，帮超超解释讲，有一个细节忘记特了。<br><br></b>谁有一个细节忘记特了？,超超,0,7692,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,43,0,filler,108,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/108.mp3'></audio></p><br><br><b>另外，出国之前，思文讲给婷婷了一桩事情。<br><br></b>谁出国了？,思文,1,66704,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,7,0,Sbj-Dislocated,1,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/1.2.mp3'></audio></p><br><br><b>后头，芳芳啊，帮萍萍讲，赢了比赛。<br><br></b>谁赢了比赛？,萍萍,0,7780,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,40,0,filler,105,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/105.mp3'></audio></p><br><br><b>还有啊，小亮帮贝贝打了个电话，因为伊收到了好消息。<br><br></b>谁收到了好消息？,贝贝,0,12188,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,30,0,Sbj-Default,9,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/9.1.mp3'></audio></p><br><br><b>后头，莉莉帮婷婷解释讲，任务已经完成了。<br><br></b>谁已经完成了任务？,莉莉,1,9826,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,38,0,filler,103,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/103.mp3'></audio></p><br><br><b>还有啊，轩轩送了明哲一本书以后去了聚会。<br><br></b>谁去了聚会？,轩轩,1,6100,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,12,0,Sbj-Default,3,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/3.1.mp3'></audio></p><br><br><b>后头，小慧帮小张讲到，一分啊没了。<br><br></b>谁一分啊没了？,小慧,1,9474,,
